from,to,tipo,fuente
a374,a700,diagnostico_diferencial,sintetico
a374,a676,diagnostico_diferencial,sintetico
a374,a489,diagnostico_diferencial,sintetico
a375,a571,diagnostico_diferencial,sintetico
a375,a147,diagnostico_diferencial,sintetico
a375,a822,diagnostico_diferencial,sintetico
a375,a386,diagnostico_diferencial,sintetico
a375,a567,diagnostico_diferencial,sintetico
a376,a597,diagnostico_diferencial,sintetico
a376,a995,diagnostico_diferencial,sintetico
a376,a387,diagnostico_diferencial,sintetico
a376,a961,diagnostico_diferencial,sintetico
a376,a217,diagnostico_diferencial,sintetico
a377,a786,diagnostico_diferencial,sintetico
a377,a239,diagnostico_diferencial,sintetico
a377,a30,diagnostico_diferencial,sintetico
a377,a322,diagnostico_diferencial,sintetico
a377,a26,diagnostico_diferencial,sintetico
a378,a333,diagnostico_diferencial,sintetico
a378,a366,diagnostico_diferencial,sintetico
a378,a851,diagnostico_diferencial,sintetico
a378,a16,diagnostico_diferencial,sintetico
a378,a421,diagnostico_diferencial,sintetico
a379,a972,diagnostico_diferencial,sintetico
a379,a937,diagnostico_diferencial,sintetico
a379,a724,diagnostico_diferencial,sintetico
a379,a279,diagnostico_diferencial,sintetico
a379,a858,diagnostico_diferencial,sintetico
a380,a207,diagnostico_diferencial,sintetico
a380,a401,diagnostico_diferencial,sintetico
a380,a98,diagnostico_diferencial,sintetico
a380,a638,diagnostico_diferencial,sintetico
a380,a619,diagnostico_diferencial,sintetico
a381,a634,diagnostico_diferencial,sintetico
a381,a346,diagnostico_diferencial,sintetico
a381,a277,diagnostico_diferencial,sintetico
a381,a58,diagnostico_diferencial,sintetico
a381,a974,diagnostico_diferencial,sintetico
a382,a539,diagnostico_diferencial,sintetico
a382,a509,diagnostico_diferencial,sintetico
a382,a324,diagnostico_diferencial,sintetico
a382,a424,diagnostico_diferencial,sintetico
a382,a503,diagnostico_diferencial,sintetico
a383,a143,diagnostico_diferencial,sintetico
a383,a670,diagnostico_diferencial,sintetico
a383,a529,diagnostico_diferencial,sintetico
a383,a535,diagnostico_diferencial,sintetico
a383,a896,diagnostico_diferencial,sintetico
a384,a74,diagnostico_diferencial,sintetico
a384,a266,diagnostico_diferencial,sintetico
a384,a717,diagnostico_diferencial,sintetico
a384,a78,diagnostico_diferencial,sintetico
a384,a353,diagnostico_diferencial,sintetico
a385,a532,diagnostico_diferencial,sintetico
a385,a972,diagnostico_diferencial,sintetico
a385,a187,diagnostico_diferencial,sintetico
a385,a286,diagnostico_diferencial,sintetico
a385,a917,diagnostico_diferencial,sintetico
a386,a289,diagnostico_diferencial,sintetico
a386,a500,diagnostico_diferencial,sintetico
a386,a451,diagnostico_diferencial,sintetico
a386,a238,diagnostico_diferencial,sintetico
a386,a512,diagnostico_diferencial,sintetico
a387,a339,diagnostico_diferencial,sintetico
a387,a599,diagnostico_diferencial,sintetico
a387,a891,diagnostico_diferencial,sintetico
a387,a498,diagnostico_diferencial,sintetico
a387,a401,diagnostico_diferencial,sintetico
a388,a637,diagnostico_diferencial,sintetico
a388,a500,diagnostico_diferencial,sintetico
a388,a709,diagnostico_diferencial,sintetico
a388,a227,diagnostico_diferencial,sintetico
a388,a453,diagnostico_diferencial,sintetico
a389,a527,diagnostico_diferencial,sintetico
a389,a899,diagnostico_diferencial,sintetico
a389,a593,diagnostico_diferencial,sintetico
a389,a402,diagnostico_diferencial,sintetico
a389,a938,diagnostico_diferencial,sintetico
a390,a395,diagnostico_diferencial,sintetico
a390,a112,diagnostico_diferencial,sintetico
a390,a967,diagnostico_diferencial,sintetico
a390,a632,diagnostico_diferencial,sintetico
a390,a598,diagnostico_diferencial,sintetico
a391,a676,diagnostico_diferencial,sintetico
a391,a813,diagnostico_diferencial,sintetico
a391,a271,diagnostico_diferencial,sintetico
a391,a508,diagnostico_diferencial,sintetico
a391,a691,diagnostico_diferencial,sintetico
a392,a541,diagnostico_diferencial,sintetico
a392,a466,diagnostico_diferencial,sintetico
a392,a71,diagnostico_diferencial,sintetico
a392,a269,diagnostico_diferencial,sintetico
a392,a73,diagnostico_diferencial,sintetico
a393,a118,diagnostico_diferencial,sintetico
a393,a932,diagnostico_diferencial,sintetico
a393,a648,diagnostico_diferencial,sintetico
a393,a192,diagnostico_diferencial,sintetico
a393,a423,diagnostico_diferencial,sintetico
a394,a506,diagnostico_diferencial,sintetico
a394,a238,diagnostico_diferencial,sintetico
a394,a212,diagnostico_diferencial,sintetico
a394,a556,diagnostico_diferencial,sintetico
a394,a380,diagnostico_diferencial,sintetico
a395,a639,diagnostico_diferencial,sintetico
a395,a366,diagnostico_diferencial,sintetico
a395,a106,diagnostico_diferencial,sintetico
a395,a641,diagnostico_diferencial,sintetico
a395,a293,diagnostico_diferencial,sintetico
a396,a367,diagnostico_diferencial,sintetico
a396,a353,diagnostico_diferencial,sintetico
a396,a345,diagnostico_diferencial,sintetico
a396,a968,diagnostico_diferencial,sintetico
a396,a895,diagnostico_diferencial,sintetico
a397,a172,diagnostico_diferencial,sintetico
a397,a649,diagnostico_diferencial,sintetico
a397,a373,diagnostico_diferencial,sintetico
a397,a702,diagnostico_diferencial,sintetico
a397,a239,diagnostico_diferencial,sintetico
a398,a955,diagnostico_diferencial,sintetico
a398,a426,diagnostico_diferencial,sintetico
a398,a960,diagnostico_diferencial,sintetico
a398,a791,diagnostico_diferencial,sintetico
a398,a570,diagnostico_diferencial,sintetico
a399,a2,diagnostico_diferencial,sintetico
a399,a370,diagnostico_diferencial,sintetico
a399,a200,diagnostico_diferencial,sintetico
a399,a702,diagnostico_diferencial,sintetico
a399,a368,diagnostico_diferencial,sintetico
a400,a154,diagnostico_diferencial,sintetico
a400,a753,diagnostico_diferencial,sintetico
a400,a45,diagnostico_diferencial,sintetico
a400,a528,diagnostico_diferencial,sintetico
a400,a666,diagnostico_diferencial,sintetico
a401,a665,diagnostico_diferencial,sintetico
a401,a130,diagnostico_diferencial,sintetico
a401,a716,diagnostico_diferencial,sintetico
a401,a850,diagnostico_diferencial,sintetico
a401,a254,diagnostico_diferencial,sintetico
a402,a122,diagnostico_diferencial,sintetico
a402,a118,diagnostico_diferencial,sintetico
a402,a855,diagnostico_diferencial,sintetico
a402,a344,diagnostico_diferencial,sintetico
a402,a839,diagnostico_diferencial,sintetico
a403,a420,diagnostico_diferencial,sintetico
a403,a264,diagnostico_diferencial,sintetico
a403,a373,diagnostico_diferencial,sintetico
a403,a482,diagnostico_diferencial,sintetico
a403,a86,diagnostico_diferencial,sintetico
a404,a924,diagnostico_diferencial,sintetico
a404,a351,diagnostico_diferencial,sintetico
a404,a835,diagnostico_diferencial,sintetico
a404,a435,diagnostico_diferencial,sintetico
a404,a455,diagnostico_diferencial,sintetico
a405,a712,diagnostico_diferencial,sintetico
a405,a638,diagnostico_diferencial,sintetico
a405,a943,diagnostico_diferencial,sintetico
a405,a494,diagnostico_diferencial,sintetico
a405,a341,diagnostico_diferencial,sintetico
a406,a379,diagnostico_diferencial,sintetico
a406,a871,diagnostico_diferencial,sintetico
a406,a883,diagnostico_diferencial,sintetico
a406,a464,diagnostico_diferencial,sintetico
a406,a402,diagnostico_diferencial,sintetico
a407,a805,diagnostico_diferencial,sintetico
a407,a977,diagnostico_diferencial,sintetico
a407,a153,diagnostico_diferencial,sintetico
a407,a974,diagnostico_diferencial,sintetico
a407,a210,diagnostico_diferencial,sintetico
a408,a906,diagnostico_diferencial,sintetico
a408,a666,diagnostico_diferencial,sintetico
a408,a458,diagnostico_diferencial,sintetico
a408,a350,diagnostico_diferencial,sintetico
a408,a880,diagnostico_diferencial,sintetico
a409,a797,diagnostico_diferencial,sintetico
a409,a639,diagnostico_diferencial,sintetico
a409,a320,diagnostico_diferencial,sintetico
a409,a605,diagnostico_diferencial,sintetico
a409,a274,diagnostico_diferencial,sintetico
a410,a159,diagnostico_diferencial,sintetico
a410,a780,diagnostico_diferencial,sintetico
a410,a856,diagnostico_diferencial,sintetico
a410,a820,diagnostico_diferencial,sintetico
a410,a984,diagnostico_diferencial,sintetico
a411,a237,diagnostico_diferencial,sintetico
a411,a910,diagnostico_diferencial,sintetico
a411,a252,diagnostico_diferencial,sintetico
a411,a527,diagnostico_diferencial,sintetico
a411,a622,diagnostico_diferencial,sintetico
a412,a170,diagnostico_diferencial,sintetico
a412,a162,diagnostico_diferencial,sintetico
a412,a622,diagnostico_diferencial,sintetico
a412,a105,diagnostico_diferencial,sintetico
a412,a791,diagnostico_diferencial,sintetico
a413,a327,diagnostico_diferencial,sintetico
a413,a497,diagnostico_diferencial,sintetico
a413,a27,diagnostico_diferencial,sintetico
a413,a204,diagnostico_diferencial,sintetico
a413,a114,diagnostico_diferencial,sintetico
a414,a309,diagnostico_diferencial,sintetico
a414,a785,diagnostico_diferencial,sintetico
a414,a726,diagnostico_diferencial,sintetico
a414,a669,diagnostico_diferencial,sintetico
a414,a210,diagnostico_diferencial,sintetico
a415,a482,diagnostico_diferencial,sintetico
a415,a804,diagnostico_diferencial,sintetico
a415,a551,diagnostico_diferencial,sintetico
a415,a959,diagnostico_diferencial,sintetico
a415,a759,diagnostico_diferencial,sintetico
a416,a632,diagnostico_diferencial,sintetico
a416,a51,diagnostico_diferencial,sintetico
a416,a624,diagnostico_diferencial,sintetico
a416,a832,diagnostico_diferencial,sintetico
a416,a849,diagnostico_diferencial,sintetico
a417,a766,diagnostico_diferencial,sintetico
a417,a738,diagnostico_diferencial,sintetico
a417,a140,diagnostico_diferencial,sintetico
a417,a612,diagnostico_diferencial,sintetico
a417,a576,diagnostico_diferencial,sintetico
a418,a953,diagnostico_diferencial,sintetico
a418,a312,diagnostico_diferencial,sintetico
a418,a618,diagnostico_diferencial,sintetico
a418,a35,diagnostico_diferencial,sintetico
a418,a627,diagnostico_diferencial,sintetico
a419,a605,diagnostico_diferencial,sintetico
a419,a916,diagnostico_diferencial,sintetico
a419,a515,diagnostico_diferencial,sintetico
a419,a346,diagnostico_diferencial,sintetico
a419,a968,diagnostico_diferencial,sintetico
a420,a559,diagnostico_diferencial,sintetico
a420,a626,diagnostico_diferencial,sintetico
a420,a658,diagnostico_diferencial,sintetico
a420,a819,diagnostico_diferencial,sintetico
a420,a423,diagnostico_diferencial,sintetico
a421,a240,diagnostico_diferencial,sintetico
a421,a122,diagnostico_diferencial,sintetico
a421,a334,diagnostico_diferencial,sintetico
a421,a306,diagnostico_diferencial,sintetico
a421,a868,diagnostico_diferencial,sintetico
a422,a851,diagnostico_diferencial,sintetico
a422,a315,diagnostico_diferencial,sintetico
a422,a12,diagnostico_diferencial,sintetico
a422,a784,diagnostico_diferencial,sintetico
a422,a439,diagnostico_diferencial,sintetico
a423,a340,diagnostico_diferencial,sintetico
a423,a933,diagnostico_diferencial,sintetico
a423,a334,diagnostico_diferencial,sintetico
a423,a248,diagnostico_diferencial,sintetico
a423,a1,diagnostico_diferencial,sintetico
a424,a139,diagnostico_diferencial,sintetico
a424,a340,diagnostico_diferencial,sintetico
a424,a122,diagnostico_diferencial,sintetico
a424,a724,diagnostico_diferencial,sintetico
a424,a22,diagnostico_diferencial,sintetico
a425,a142,diagnostico_diferencial,sintetico
a425,a615,diagnostico_diferencial,sintetico
a425,a31,diagnostico_diferencial,sintetico
a425,a379,diagnostico_diferencial,sintetico
a425,a359,diagnostico_diferencial,sintetico
a426,a137,diagnostico_diferencial,sintetico
a426,a69,diagnostico_diferencial,sintetico
a426,a373,diagnostico_diferencial,sintetico
a426,a677,diagnostico_diferencial,sintetico
a426,a520,diagnostico_diferencial,sintetico
a427,a118,diagnostico_diferencial,sintetico
a427,a465,diagnostico_diferencial,sintetico
a427,a788,diagnostico_diferencial,sintetico
a427,a184,diagnostico_diferencial,sintetico
a427,a912,diagnostico_diferencial,sintetico
a428,a118,diagnostico_diferencial,sintetico
a428,a112,diagnostico_diferencial,sintetico
a428,a284,diagnostico_diferencial,sintetico
a428,a471,diagnostico_diferencial,sintetico
a428,a244,diagnostico_diferencial,sintetico
a429,a175,diagnostico_diferencial,sintetico
a429,a968,diagnostico_diferencial,sintetico
a429,a471,diagnostico_diferencial,sintetico
a429,a217,diagnostico_diferencial,sintetico
a429,a502,diagnostico_diferencial,sintetico
a430,a287,diagnostico_diferencial,sintetico
a430,a472,diagnostico_diferencial,sintetico
a430,a543,diagnostico_diferencial,sintetico
a430,a22,diagnostico_diferencial,sintetico
a430,a331,diagnostico_diferencial,sintetico
a431,a548,diagnostico_diferencial,sintetico
a431,a377,diagnostico_diferencial,sintetico
a431,a810,diagnostico_diferencial,sintetico
a431,a777,diagnostico_diferencial,sintetico
a431,a207,diagnostico_diferencial,sintetico
a432,a16,diagnostico_diferencial,sintetico
a432,a52,diagnostico_diferencial,sintetico
a432,a906,diagnostico_diferencial,sintetico
a432,a140,diagnostico_diferencial,sintetico
a432,a995,diagnostico_diferencial,sintetico
a433,a930,diagnostico_diferencial,sintetico
a433,a406,diagnostico_diferencial,sintetico
a433,a277,diagnostico_diferencial,sintetico
a433,a383,diagnostico_diferencial,sintetico
a433,a367,diagnostico_diferencial,sintetico
a434,a772,diagnostico_diferencial,sintetico
a434,a198,diagnostico_diferencial,sintetico
a434,a829,diagnostico_diferencial,sintetico
a434,a13,diagnostico_diferencial,sintetico
a434,a438,diagnostico_diferencial,sintetico
a435,a457,diagnostico_diferencial,sintetico
a435,a394,diagnostico_diferencial,sintetico
a435,a403,diagnostico_diferencial,sintetico
a435,a120,diagnostico_diferencial,sintetico
a435,a433,diagnostico_diferencial,sintetico
a436,a744,diagnostico_diferencial,sintetico
a436,a31,diagnostico_diferencial,sintetico
a436,a767,diagnostico_diferencial,sintetico
a436,a950,diagnostico_diferencial,sintetico
a436,a521,diagnostico_diferencial,sintetico
a437,a625,diagnostico_diferencial,sintetico
a437,a206,diagnostico_diferencial,sintetico
a437,a227,diagnostico_diferencial,sintetico
a437,a883,diagnostico_diferencial,sintetico
a437,a613,diagnostico_diferencial,sintetico
a438,a886,diagnostico_diferencial,sintetico
a438,a29,diagnostico_diferencial,sintetico
a438,a46,diagnostico_diferencial,sintetico
a438,a72,diagnostico_diferencial,sintetico
a438,a734,diagnostico_diferencial,sintetico
a439,a685,diagnostico_diferencial,sintetico
a439,a221,diagnostico_diferencial,sintetico
a439,a57,diagnostico_diferencial,sintetico
a439,a498,diagnostico_diferencial,sintetico
a439,a511,diagnostico_diferencial,sintetico
a440,a945,diagnostico_diferencial,sintetico
a440,a885,diagnostico_diferencial,sintetico
a440,a402,diagnostico_diferencial,sintetico
a440,a150,diagnostico_diferencial,sintetico
a440,a192,diagnostico_diferencial,sintetico
a441,a385,diagnostico_diferencial,sintetico
a441,a937,diagnostico_diferencial,sintetico
a441,a320,diagnostico_diferencial,sintetico
a441,a688,diagnostico_diferencial,sintetico
a441,a494,diagnostico_diferencial,sintetico
a442,a790,diagnostico_diferencial,sintetico
a442,a483,diagnostico_diferencial,sintetico
a442,a130,diagnostico_diferencial,sintetico
a442,a993,diagnostico_diferencial,sintetico
a442,a725,diagnostico_diferencial,sintetico
a443,a990,diagnostico_diferencial,sintetico
a443,a267,diagnostico_diferencial,sintetico
a443,a780,diagnostico_diferencial,sintetico
a443,a221,diagnostico_diferencial,sintetico
a443,a619,diagnostico_diferencial,sintetico
a444,a867,diagnostico_diferencial,sintetico
a444,a220,diagnostico_diferencial,sintetico
a444,a208,diagnostico_diferencial,sintetico
a444,a456,diagnostico_diferencial,sintetico
a444,a628,diagnostico_diferencial,sintetico
a445,a950,diagnostico_diferencial,sintetico
a445,a771,diagnostico_diferencial,sintetico
a445,a462,diagnostico_diferencial,sintetico
a445,a284,diagnostico_diferencial,sintetico
a445,a945,diagnostico_diferencial,sintetico
a446,a601,diagnostico_diferencial,sintetico
a446,a508,diagnostico_diferencial,sintetico
a446,a616,diagnostico_diferencial,sintetico
a446,a530,diagnostico_diferencial,sintetico
a446,a877,diagnostico_diferencial,sintetico
a447,a442,diagnostico_diferencial,sintetico
a447,a718,diagnostico_diferencial,sintetico
a447,a109,diagnostico_diferencial,sintetico
a447,a169,diagnostico_diferencial,sintetico
a447,a296,diagnostico_diferencial,sintetico
a448,a241,diagnostico_diferencial,sintetico
a448,a180,diagnostico_diferencial,sintetico
a448,a674,diagnostico_diferencial,sintetico
a448,a216,diagnostico_diferencial,sintetico
a448,a214,diagnostico_diferencial,sintetico
a449,a68,diagnostico_diferencial,sintetico
a449,a798,diagnostico_diferencial,sintetico
a449,a730,diagnostico_diferencial,sintetico
a449,a494,diagnostico_diferencial,sintetico
a449,a804,diagnostico_diferencial,sintetico
a450,a159,diagnostico_diferencial,sintetico
a450,a256,diagnostico_diferencial,sintetico
a450,a304,diagnostico_diferencial,sintetico
a450,a943,diagnostico_diferencial,sintetico
a450,a299,diagnostico_diferencial,sintetico
a451,a462,diagnostico_diferencial,sintetico
a451,a876,diagnostico_diferencial,sintetico
a451,a885,diagnostico_diferencial,sintetico
a451,a400,diagnostico_diferencial,sintetico
a451,a50,diagnostico_diferencial,sintetico
a452,a609,diagnostico_diferencial,sintetico
a452,a632,diagnostico_diferencial,sintetico
a452,a934,diagnostico_diferencial,sintetico
